LP_ID,LP_TITLE,DST_TITLE,POJ_TITLE,SCAT_TITLE,LMT_TITLE,LTE_TITLE,AT_TITLE,GDF_TITLE,LP_TRIAL_SEQUENCE,LP_TRIAL_HINTS,LP_START_CHECK_FORM,LP_START_CHECK_HINTS,LP_PASS_CRITERIA,LP_CLOSE_CRITERIA,LP_CLOSE_CRITERIA_PASS_COUNT,LP_VERIFICATION_PERIOD,LP_IOA_DEFINITION,LP_IOA_FREQUENCY,LP_MEASUREMENT_FREQUENCY,LP_MEASUREMENT_FREQUENCY_UNIT,LP_SPECIFIC_SOCIAL_AMPLIFICATIONS,LP_TEMPLATE,PLP_STATE,LPP_ID,min(SES_START_DATE),max(SES_START_DATE),diff,countofsession,sessioninweek,sessioninmonth
3116,Naśladowanie ruchów motoryki dużej - MacKij / BGN,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,70,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3116,2020-02-03 09:30:16,2021-06-10 07:47:27,16,24,0,2
3118,UKI/B Naśladowanie z przedmiotami PAZa,Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3118,2020-01-31 17:24:02,2021-06-09 07:28:27,16,18,0,1
3120,Wiązanie butów,Ośrodkowy BIPET,Ubieranie się ,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,0,100,in-a-row,2,30,agree-to-full-ratio,semester,1,week,0,0,pending,3120,2020-02-05 07:29:03,2021-04-08 05:52:56,14,7,0,1
3159,"MiK/B, mówienie ""nie wiem/nie umiem"", NaUr",Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3159,2020-03-03 08:18:14,2021-10-07 07:56:33,19,5,0,0
3169,UK/BaŚmie reagowanie na imię,Ośrodkowy BIPET,Reagowanie na imię,Współpraca,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,agree-to-full-ratio,semester,1,week,1,0,pending,3169,2020-02-13 08:21:38,2021-10-01 07:20:54,19,21,0,1
3170,UP/BaŚmie układanie puzzli,Ośrodkowy BIPET,Układanie puzzli,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,45,agree-to-full-ratio,semester,1,week,1,0,suspended,3170,2020-02-13 08:21:38,2021-06-18 15:23:16,16,9,0,1
3172,Proszenie o przedmioty - AlJan,Ośrodkowy BIPET,Proszenie o potrzebne przedmioty,Proszenie,ćwiczenia w krokach - typ C,w próbach incydentalnych,poprzez realizację zakom prośby,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,agree-to-full-ratio,month,1,week,1,0,pending,3172,2020-02-13 07:09:03,2021-03-29 08:02:20,13,10,0,1
3174,Sortowanie nieidentycznych elementów - AlJan,Ośrodkowy BIPET,Sortowanie nieidentycznych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,45,agree-to-full-ratio,semester,1,week,1,0,pending,3174,2020-02-14 06:46:37,2021-04-16 11:13:15,14,12,0,1
3180,Zabawa w zwierzęta - AlJan,Ośrodkowy BIPET,Zabawa,Umiejętności przedszkolne,łańcuchy czynności - typ A,w toku videomodelowania,bezpośrednio,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,45,,,1,week,1,0,pending,3180,2020-02-13 07:09:03,2021-05-27 07:06:56,15,7,0,0
3183,SFS/A Ubieranie się Ga Mi,Ośrodkowy BIPET,Ubieranie się ,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3183,2020-02-19 08:39:24,2021-10-06 06:44:18,19,36,0,2
3184,SFS/A Ubieranie się SzKł,Ośrodkowy BIPET,Ubieranie się ,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3184,2020-02-18 11:46:13,2021-09-22 06:54:21,19,45,1,2
3185,"MIKP/C, proszenie za pomocą PECS, IgKo",Ośrodkowy BIPET,Prosi z wykorzystaniem PECS ,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,45,,,1,week,1,0,pending,3185,2020-02-13 08:23:51,2021-06-01 11:23:26,15,15,0,1
3187,Komunikacja z użyciem PECS/MaPo-BGN,Ośrodkowy BIPET,Prosi z wykorzystaniem PECS ,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,30,agree-to-full-ratio,month,1,day,1,0,pending,3187,2020-02-20 08:51:39,2021-05-10 06:19:36,14,121,2,9
3188,SF-Plan Samodzielnej Aktywności/MaPo-BGN,Ośrodkowy BIPET,Realizacja planów samodzielnych aktywności,Spędzanie wolnego czasu,łańcuchy czynności - typ A,w planie aktywności,zgodnie z ind systemem wzmocnień,opis strategii,chain-full,0,pretest,1,100,in-period,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3188,2020-02-20 08:51:39,2021-05-05 06:15:39,14,31,1,2
3189,S/C Wagi SzyKoz,Ośrodkowy BIPET,Znajomość miar i wag,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3189,2020-02-20 07:01:50,2021-05-14 12:13:06,14,35,1,3
3192,S/C Czytanie GaMi,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3192,2020-02-21 08:17:16,2021-10-05 07:08:06,19,45,1,2
3193,S/C Znajomość nominałów pieniężnych SzKł,Ośrodkowy BIPET,Znajomość nominałów pieniężnych,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3193,2020-02-18 11:46:13,2021-10-06 06:44:20,19,45,1,2
3197,SFG/A Realizacja prostych czynności domowych SzKł,Ośrodkowy BIPET,Realizacja prostych czynności domowych ,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3197,2020-02-21 08:17:24,2021-04-26 12:58:38,14,35,1,3
3199,SFG/A Realizacja prostych czynności domowych GaMi,Ośrodkowy BIPET,Realizacja prostych czynności domowych ,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3199,2020-02-25 14:03:22,2021-05-18 06:52:35,14,34,1,2
3208,UKD/E  Dopasowywanie KsPe,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,3208,2020-02-25 11:05:37,2021-06-14 06:44:42,15,44,1,3
3210,UKD/E Sortowanie nieidentycznych elementów JaSzcz,Ośrodkowy BIPET,Sortowanie nieidentycznych elementów,Dopasowywanie i sortowanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3210,2020-05-28 06:30:04,2021-10-08 11:41:48,16,28,0,2
3223,"SFS/A, samoobsługa, MiCIo",Ośrodkowy BIPET,Ubieranie się ,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,suspended,3223,2020-02-27 07:14:48,2021-07-29 09:30:51,17,26,0,2
3247,UKI/Imitacja motoryczna - BaŚmie,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3247,2020-02-25 08:49:47,2021-04-28 05:31:26,14,20,0,1
3250,S/C Przyswajanie wiedzy szkolnej SzKł,Ośrodkowy BIPET,Przyswajanie wiedzy szkolnej,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3250,2020-03-05 08:30:00,2021-09-29 06:37:07,18,45,1,3
3268,SF/A Plan aktywności - BaŚmie,Ośrodkowy BIPET,Realizacja planów samodzielnych aktywności,Spędzanie wolnego czasu,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,bezpośrednio,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,1,45,,,1,week,1,0,pending,3268,2020-03-11 08:01:51,2021-04-16 11:45:49,13,5,0,0
3273,MKR/E Rozpoznawanie elementów z najbliższego otoczenia,Ośrodkowy BIPET,Identyfikowanie elementów otoczenia,Rozumienie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,closed,3273,2020-03-06 07:31:21,2021-04-30 06:12:48,13,10,0,1
3307,UKI/B LOGO usprawnianie motoryki artykulacyjnej iLBo,Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,45,agree-to-full-ratio,month,1,week,1,0,closed,3307,2020-05-29 08:17:43,2021-06-30 06:08:24,13,23,0,2
3313,MKR/C LOGO rozpoznawanie obrazków ilBo,Ośrodkowy BIPET,Rozpoznawanie obrazków,Rozumienie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,suspended,3313,2020-06-22 07:33:26,2021-06-30 06:08:24,12,20,0,2
3320,"SFG/A, sprzątanie, MiCio",Ośrodkowy BIPET,Sprzątanie,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach zachowań od końca,punktem,opis sposobów (syntetyczny) ,chain-end,1,pretest,0,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,suspended,3320,2020-03-04 11:28:45,2021-07-26 07:59:34,16,25,0,2
3322,"USZ/B, wklejanie, MiCio",Ośrodkowy BIPET,Wykonywanie prac plastycznych,Umiejętności szkolne,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,1,45,,,1,week,1,0,closed,3322,2020-03-04 11:28:45,2021-05-26 07:26:31,14,13,0,1
3328,"MK/C, proszenie za pomocą PECS, FiAn",Ośrodkowy BIPET,Prosi z wykorzystaniem PECS ,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,45,agree-to-full-ratio,month,1,week,1,0,pending,3328,2020-05-18 06:10:12,2021-10-04 06:36:26,16,27,0,2
3330,"USZ/C, grafomotoryka, NaUr",Ośrodkowy BIPET,Grafomotoryka,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3330,2020-06-30 10:12:41,2021-10-07 07:56:33,15,3,0,0
3353,"S/E Czytanie sylab, słów SzKo",Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3353,2020-03-10 07:34:08,2021-10-05 07:29:41,18,44,1,2
3357,Nauka Pory roku,Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach ciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3357,2020-07-07 10:10:24,2021-10-07 07:56:33,14,3,0,0
3360,"Mk/C,nazywanie,UrNat",Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,0,0,pending,3360,2020-07-07 10:10:24,2021-10-07 07:56:33,14,3,0,0
3368,MK/C/GrabIn/Proszenie za pomocą PECS,Ośrodkowy BIPET,Prosi z wykorzystaniem PECS ,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,45,agree-to-full-ratio,month,1,week,1,0,pending,3368,2020-05-25 06:56:59,2021-06-18 15:24:24,12,14,0,1
3370,UKI/C LOGO ćwiczenia oddechowe RaOj,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3370,2020-06-18 06:15:59,2021-07-20 00:55:26,13,23,0,2
3382,S/E  Pisanie na komputerze SzyKoz,Ośrodkowy BIPET,Przepisywanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3382,2020-05-29 06:49:11,2021-10-05 07:29:41,16,40,1,3
3383,MK/R Bartosz smiechowicz rozumienie mowy,Ośrodkowy BIPET,Identyfikowanie elementów otoczenia,Rozumienie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,suspended,3383,2020-06-09 06:39:35,2021-07-08 11:29:57,12,12,0,1
3403,"IgKow, Nazywanie za pomocą PECS, MiK/C",Ośrodkowy BIPET,"Nazywanie z wykorzystaniem PECS (lub innego AAC) przedmiotów, czynności, osób i ich wzajemnych relacji",Nazywanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,1,45,,,1,week,1,0,pending,3403,2020-05-27 06:33:20,2021-10-06 07:36:31,16,37,1,2
3447,P/C Wycinanie KaLe,Ośrodkowy BIPET,Wycinanie,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,3447,2020-05-28 07:08:11,2021-07-12 10:13:39,13,22,0,2
3467,US/C Pisanie imienia i nazwiska FiKos,Ośrodkowy BIPET,Pisanie,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,45,,,1,week,1,0,pending,3467,2020-06-25 06:37:23,2021-08-05 06:12:08,13,22,0,2
3473,MKK/C LOGO mowa czynna AnKo,Ośrodkowy BIPET,Opowiadanie,Konwersacje,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,80,in-a-row,2,45,,,1,week,1,0,closed,3473,2020-06-19 12:14:16,2021-06-30 05:36:15,12,10,0,1
3484,UKI/B LOGO usprawnianie motoryki artykulacyjnej JaWr,Ośrodkowy BIPET,Imitacja w obrębie głowy,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,1,pretest,0,80,in-a-row,2,45,,,1,week,1,0,closed,3484,2020-06-23 11:37:55,2021-07-12 05:10:09,12,22,0,2
3485,UKI/C LOGO wywoływanie głoski [f] JaWr,Ośrodkowy BIPET,Imitacja werbalna,Imitacja,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,80,in-a-row,2,45,,,1,week,1,0,closed,3485,2020-06-23 11:37:55,2021-07-12 05:10:09,12,22,0,2
3492,MKN/E Nazywanie DaNa (edukacja w domu),Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3492,2020-05-18 09:15:50,2021-10-06 06:36:15,16,57,1,4
3645,Mk/KacKry/Opowiadanie o sobie ,Ośrodkowy BIPET,Udzielanie informacji o sobie,Konwersacje,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3645,2020-07-07 07:00:43,2021-09-28 06:13:54,14,14,0,1
3647,"MIK/E, KaSa. nazywanie",Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,agree-to-full-ratio,semester,1,week,1,0,suspended,3647,2020-07-01 08:44:31,2021-07-19 11:02:21,12,40,1,3
3658,Naśladowanie ruchów do piosenek,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,pojedyncze zestawy - typ D,poprzez kształtowanie,punktem,opis sposobów (syntetyczny) ,exercise-set,1,pretest,0,90,in-a-row,2,90,,,1,week,1,0,pending,3658,2020-07-08 07:53:56,2021-10-07 07:56:33,14,3,0,0
3660,UKD - Sortowanie obrazków w kategoriach ,Ośrodkowy BIPET,Sortowanie nieidentycznych elementów,Dopasowywanie i sortowanie,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-set,1,pretest,0,80,in-a-row,2,90,,,1,week,1,0,pending,3660,2020-07-07 10:10:24,2021-09-30 12:05:11,14,2,0,0
3661,MKK - Udzielanie informacji o sobie ,Ośrodkowy BIPET,Udzielanie informacji o sobie,Konwersacje,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3661,2020-07-07 10:10:24,2021-09-30 12:05:11,14,3,0,0
3684,"UKW/C, reagowanie na imię, HuWo",Ośrodkowy BIPET,Reagowanie na imię,Współpraca,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,3684,2020-07-08 12:22:28,2021-10-06 07:36:37,14,19,0,1
3687,"MKR/B, reagowanie na polecenia, HuWo",Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,3687,2020-07-08 12:22:28,2021-10-01 10:20:01,14,23,0,2
3727,UKI/C Dmuchanie nosa iLBo,Ośrodkowy BIPET,Imitacja w obrębie głowy,Imitacja,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,80,in-a-row,5,45,,,1,week,1,0,pending,3727,2020-09-25 06:25:14,2021-10-06 05:22:14,12,16,0,1
3745,UKD/B PhiWi Segregowanie.,Ośrodkowy BIPET,Sortowanie identycznych elementów,Dopasowywanie i sortowanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3745,2020-09-03 06:56:15,2021-10-07 07:09:30,13,45,1,3
3749,UKD/E Dopasowanie etykiet z planu dnia PhiWi,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,60,agree-to-full-ratio,semester,1,week,1,0,pending,3749,2020-09-21 07:48:26,2021-10-06 11:31:59,12,25,0,2
3788,S/E Liczenie   AdNa,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3788,2020-09-08 10:28:57,2021-10-07 06:20:25,12,41,1,3
3790,PSZ/C Kolory AdNa,Ośrodkowy BIPET,Identyfikowanie i nazywanie kształtów i kolorów,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3790,2020-09-08 10:28:57,2021-10-06 06:36:50,12,30,1,3
3794,S/E Znajomość nominałów pieniężnych AdNa,Ośrodkowy BIPET,Znajomość nominałów pieniężnych,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,3794,2020-09-08 10:28:57,2021-10-05 06:54:27,12,22,0,2
